frame,Si1_idx,O_idx,Si2_idx,angle_deg
3620,7,79,28,146.67903496601355
3620,7,103,31,147.2912177822502
3620,7,127,27,133.63463839995487
3620,8,80,35,144.93218366673474
3620,8,104,27,146.6243646112727
3620,8,128,32,135.74292789300603
3620,9,57,13,131.25274359122193
3620,9,81,33,150.95850297946473
3620,9,105,28,129.9141408541867
3620,9,129,34,141.72277592750322
3620,10,82,34,157.02719130185403
3620,10,106,29,154.91170517939005
3620,10,130,33,151.114511718075
3620,11,83,32,148.1565485019316
3620,11,107,26,132.00103900760715
3620,11,131,35,134.73438594161522
3620,12,84,20,127.9610299022182
3620,12,108,25,135.8757658767443
3620,13,91,16,138.0499791175687
3620,13,115,21,149.13657105475727
3620,14,60,27,132.84996758799684
3620,15,61,26,124.17217651285227
3620,16,62,28,142.3808085355852
3620,17,63,29,122.50159376274085
3620,18,64,35,149.26404937245607
3620,19,65,34,127.4629028816911
3620,20,66,32,148.40477239791463
3620,21,67,33,134.19140124426286
3620,23,69,31,124.15122017660165
3620,25,71,30,133.1241125424276
3630,0,96,35,136.3921619390725
3630,1,49,12,140.4271563830456
3630,1,73,30,159.0109781331687
3630,1,97,32,148.46179115311145
3630,1,121,31,132.32275061800075
3630,2,74,31,165.9938880500241
3630,2,98,33,143.3430394695801
3630,2,122,30,131.13652562075447
3630,3,99,34,134.7448367745397
3630,4,76,27,139.6219936639035
3630,4,124,28,152.10348325904778
3630,5,77,29,140.03082625685403
3630,5,125,26,142.07368004946923
3630,6,78,26,147.17780299720988
3630,6,102,30,165.52050879505487
3630,6,126,29,159.6245970738466
3630,7,79,28,137.17304598524152
3630,7,103,31,135.58275493880703
3630,7,127,27,148.37749603389778
3630,8,80,35,142.56893939246794
3630,8,104,27,143.82742946412546
3630,8,128,32,138.83300110339133
3630,9,57,13,128.35303162721513
3630,9,81,33,143.94624830407076
3630,9,105,28,133.47581756406043
3630,9,129,34,160.8872564948492
3630,10,82,34,139.62215283668885
3630,10,106,29,147.31115927786112
3630,10,130,33,146.12533201200225
3630,11,83,32,136.74247634261891
3630,11,107,26,141.85768422907867
3630,11,131,35,138.87661298664617
3630,12,84,20,131.0135118573172
3630,12,108,25,134.23484971211985
3630,13,91,16,139.0700640776865
3630,13,115,21,139.70773488239698
3630,14,60,27,135.46149406658563
3630,15,61,26,124.06492062011216
3630,16,62,28,132.8137086688172
3630,17,63,29,142.2542242202448
3630,18,64,35,147.8997352610125
3630,19,65,34,139.66599280946227
3630,20,66,32,151.53215952828378
3630,21,67,33,149.49804870702275
3630,23,69,31,129.93622699675274
3630,25,71,30,136.45769857359807
3640,0,96,35,134.56449901869357
3640,1,49,12,132.0313850805888
3640,1,73,30,159.02661300960094
3640,1,97,32,149.69731022592126
3640,1,121,31,137.21068780419878
3640,2,74,31,163.27537515406732
3640,2,98,33,149.18294467294245
3640,2,122,30,143.26317252828258
3640,3,99,34,128.40902837540267
3640,4,76,27,150.5090805141318
3640,4,124,28,145.6839513385061
3640,5,77,29,152.8050586641641
3640,5,125,26,134.3812608950617
3640,6,78,26,155.56921043638937
3640,6,102,30,146.5493254464819
3640,6,126,29,139.08708043429436
3640,7,79,28,138.3182426661622
3640,7,103,31,147.51583996615577
3640,7,127,27,141.28617199751196
3640,8,80,35,146.91683481231684
3640,8,104,27,140.21683375224515
3640,8,128,32,144.71199772419794
3640,9,57,13,131.7550336444494
3640,9,81,33,143.53714338268034
3640,9,105,28,142.89776342853207
3640,9,129,34,138.27783527806483
3640,10,82,34,145.59560241047075
3640,10,106,29,148.8800354919564
3640,10,130,33,150.6765022216067
3640,11,83,32,140.61065741342185
3640,11,107,26,141.8056291835559
3640,11,131,35,141.14071038834078
3640,12,84,20,144.7567465578591
3640,12,108,25,133.92053414867215
3640,13,91,16,133.10199465085861
3640,13,115,21,133.2891432910562
3640,14,60,27,127.94974193687327
3640,15,61,26,120.21854333484495
3640,16,62,28,142.78561043395226
3640,17,63,29,138.89752135181539
3640,18,64,35,152.61994810085866
3640,19,65,34,134.40057965780312
3640,20,66,32,140.71539605599955
3640,21,67,33,136.5326058069689
3640,23,69,31,131.3079831319277
3640,25,71,30,142.47739141563247
3650,0,96,35,128.32730443160233
3650,1,49,12,143.36688363099117
3650,1,73,30,146.5595572510614
3650,1,97,32,149.67824315695873
3650,1,121,31,136.5959499167991
3650,2,74,31,173.90927271957872
3650,2,98,33,155.0636019703184
3650,2,122,30,150.16952902927756
3650,3,99,34,143.58952841189418
3650,4,76,27,156.13390305855822
3650,4,124,28,138.94605607355385
3650,5,77,29,143.0600584457981
3650,5,125,26,134.66726620139065
3650,6,78,26,153.1222694113006
3650,6,102,30,150.24977267620267
3650,6,126,29,144.60152833146867
3650,7,79,28,140.3909985586852
3650,7,103,31,148.39447195071426
3650,7,127,27,142.84108454075562
3650,8,80,35,153.08990261398912
3650,8,104,27,138.00647568898287
3650,8,128,32,146.30258160178852
3650,9,57,13,138.03642274539172
3650,9,81,33,139.54179754663105
3650,9,105,28,128.27567709046093
3650,9,129,34,146.97908262151353
3650,10,82,34,138.4490367255939
3650,10,106,29,155.42616827556293
3650,10,130,33,145.05965916849755
3650,11,83,32,156.55039994342965
3650,11,107,26,133.03366819907012
3650,11,131,35,135.17902067047447
3650,12,84,20,132.81398153771212
3650,12,108,25,130.08117178727974
3650,13,91,16,137.2393005588201
3650,13,115,21,132.88324883481118
3650,14,60,27,125.98955015895382
3650,15,61,26,133.8471365470163
3650,16,62,28,139.14418019125307
3650,17,63,29,132.5988366576119
3650,18,64,35,152.41368164645456
3650,19,65,34,132.04928236788075
3650,20,66,32,132.45996399865854
3650,21,67,33,139.05879802178174
3650,23,69,31,131.28437485129464
3650,25,71,30,138.71426762302576
3660,0,96,35,136.97683356351894
3660,1,49,12,128.72647057870947
3660,1,73,30,176.12734909503698
3660,1,97,32,138.6348903450637
3660,1,121,31,133.03296122571572
3660,2,74,31,172.6986994872528
3660,2,98,33,149.6408432030801
3660,2,122,30,149.70687939895447
3660,3,99,34,136.20593393870686
3660,4,76,27,166.04730225516428
3660,4,124,28,130.01248868306962
3660,5,77,29,152.96173566770216
3660,5,125,26,133.87221628091856
3660,6,78,26,163.07629836944818
3660,6,102,30,145.8797083305183
3660,6,126,29,144.5929752797162
3660,7,79,28,153.415675701403
3660,7,103,31,139.3022416760295
3660,7,127,27,134.7902705516935
3660,8,80,35,150.2669179407163
3660,8,104,27,146.1664433595266
3660,8,128,32,148.5568810818091
3660,9,57,13,134.17718605484887
3660,9,81,33,145.45968202151042
3660,9,105,28,143.66367298069528
3660,9,129,34,141.368792566104
3660,10,82,34,142.69301268754975
3660,10,106,29,135.38376968625084
3660,10,130,33,145.93331822168477
3660,11,83,32,148.43221855204212
3660,11,107,26,131.84401093637868
3660,11,131,35,132.9695540103051
3660,12,84,20,135.04723420209416
3660,12,108,25,143.4837720686905
3660,13,91,16,139.693301698125
3660,13,115,21,149.9691088289537
3660,14,60,27,130.6791446030631
3660,15,61,26,138.88317562767037
3660,16,62,28,147.07970442019234
3660,17,63,29,127.40191905903147
3660,18,64,35,152.20554949885803
3660,19,65,34,139.33198074217296
3660,20,66,32,144.81685719010204
3660,21,67,33,136.11716143347357
3660,23,69,31,129.42146488669485
3660,25,71,30,121.35429491437803
3670,0,96,35,128.19227343728613
3670,1,49,12,132.91221338016413
3670,1,73,30,154.96835543123075
3670,1,97,32,137.46599832983532
3670,1,121,31,139.3202142450476
3670,2,74,31,152.8852303381579
3670,2,98,33,149.69688492739905
3670,2,122,30,148.5551518999206
3670,3,99,34,128.07683057585038
3670,4,76,27,151.14005182938527
3670,4,124,28,142.2931474772888
3670,5,77,29,146.92497818294902
3670,5,125,26,138.60280665988515
3670,6,78,26,145.69616123688508
3670,6,102,30,155.50907829077875
3670,6,126,29,145.51095796278523
3670,7,79,28,152.2610254291596
3670,7,103,31,140.67758615989803
3670,7,127,27,143.18538475313073
3670,8,80,35,149.86166250006295
3670,8,104,27,149.67674508728518
3670,8,128,32,151.6685694548437
3670,9,57,13,133.82466349669076
3670,9,81,33,146.455770634462
3670,9,105,28,141.72082607786024
3670,9,129,34,138.88342206198257
3670,10,82,34,142.05656007866276
3670,10,106,29,136.9574325496544
3670,10,130,33,148.7835121734146
3670,11,83,32,133.60099657817156
3670,11,107,26,133.20597137293038
3670,11,131,35,145.0012390366852
3670,12,84,20,132.51632377725093
3670,12,108,25,145.49057557721366
3670,13,91,16,127.65126497991898
3670,13,115,21,139.52052577863535
3670,14,60,27,126.44830615667053
3670,15,61,26,129.20478050742128
3670,16,62,28,127.97026979812229
3670,17,63,29,137.45292696024566
3670,18,64,35,150.62986315950593
3670,19,65,34,151.258400125689
3670,20,66,32,145.5233794855214
3670,21,67,33,138.93344816937022
3670,23,69,31,133.51423842147156
3670,25,71,30,120.1755407097782
3680,0,96,35,125.78091901476483
3680,1,49,12,135.53222871659293
3680,1,73,30,151.42655850014816
3680,1,97,32,156.99406492860962
3680,1,121,31,129.85905938220765
3680,2,74,31,163.2696379370564
3680,2,98,33,138.77696581796488
3680,2,122,30,144.78581878988115
3680,3,99,34,142.46264140000125
3680,4,76,27,150.5285417553228
3680,4,124,28,151.76801257844687
3680,5,77,29,145.30146442638542
3680,5,125,26,136.92163068055714
3680,6,78,26,145.62425657422324
3680,6,102,30,148.3246454092058
3680,6,126,29,158.92358840497027
3680,7,79,28,140.81469092908546
3680,7,103,31,136.0298581053821
3680,7,127,27,144.5088031066192
3680,8,80,35,137.64561249321767
3680,8,104,27,137.61717628243235
3680,8,128,32,140.54695843140573
3680,9,57,13,154.5967339802391
3680,9,81,33,144.64206585107084
3680,9,105,28,137.26615577716186
3680,9,129,34,133.24733168394303
3680,10,82,34,146.4630989216924
3680,10,106,29,142.647938343637
3680,10,130,33,136.40807971332376
3680,11,83,32,143.12291306697534
3680,11,107,26,144.1651175374782
3680,11,131,35,129.30008324239427
3680,12,84,20,137.4541587079714
3680,12,108,25,132.25531543038008
3680,13,91,16,130.5533050452906
3680,13,115,21,131.95902462444602
3680,14,60,27,123.6984267251965
3680,15,61,26,136.47232460992245
3680,16,62,28,146.59226950158754
3680,17,63,29,121.21446069821818
3680,18,64,35,170.43935108048933
3680,19,65,34,146.19507711066106
3680,20,66,32,135.88809843387423
3680,21,67,33,144.91311931132066
3680,23,69,31,132.76682285359874
3680,25,71,30,129.81007215849698
3690,0,96,35,139.84985828646774
3690,1,49,12,130.73403279606265
3690,1,73,30,168.50232516417455
3690,1,97,32,149.71327881771757
3690,1,121,31,135.78115914906354
3690,2,74,31,151.8228346187606
3690,2,98,33,149.07922960644552
3690,2,122,30,134.99689319515258
3690,3,99,34,137.39500674877448
3690,4,76,27,156.4553751669939
3690,4,124,28,136.87623725037992
3690,5,77,29,138.24566964544636
3690,5,125,26,141.31121793719004
3690,6,78,26,142.12151800894586
3690,6,102,30,158.1881800325583
3690,6,126,29,153.5495621739567
3690,7,79,28,134.8615841456148
3690,7,103,31,139.46661948023151
3690,7,127,27,140.96616202642235
3690,8,80,35,141.81209148124967
3690,8,104,27,138.83025377290946
3690,8,128,32,147.90669590156133
3690,9,57,13,144.59655681621916
3690,9,81,33,130.09536632562236
3690,9,105,28,129.55614105490565
3690,9,129,34,144.66783104996358
3690,10,82,34,122.51794554660822
3690,10,106,29,136.37905903052757
3690,10,130,33,155.56869446555353
3690,11,83,32,142.96463747268504
3690,11,107,26,136.75505323671413
3690,11,131,35,138.74529239078663
3690,12,84,20,128.41046141992484
3690,12,108,25,133.21176103035566
3690,13,91,16,138.1013480677061
3690,13,115,21,133.49421925093014
3690,14,60,27,130.43305914418858
3690,15,61,26,126.21444314049377
3690,16,62,28,150.9236996775939
3690,17,63,29,134.39858430856452
3690,18,64,35,146.22352506073025
3690,19,65,34,152.0729803276359
3690,20,66,32,132.32885986631234
3690,21,67,33,144.60080275476946
3690,23,69,31,133.06059862278846
3690,25,71,30,127.33156440383253
3700,0,96,35,135.5113454534887
3700,1,49,12,142.41006394555933
3700,1,73,30,133.0483953068997
3700,1,97,32,148.8734569846779
3700,1,121,31,143.82233306286233
3700,2,74,31,151.52630346401824
3700,2,98,33,140.92579051846488
3700,2,122,30,143.0310487567115
3700,3,99,34,131.8085062289706
3700,4,76,27,161.3031021942243
3700,4,124,28,134.6938454994858
3700,5,77,29,150.15106590256295
3700,5,125,26,134.92246901371016
3700,6,78,26,154.73234088211157
3700,6,102,30,151.35108787175028
3700,6,126,29,149.1186518553626
3700,7,79,28,152.76760529001788
3700,7,103,31,139.28920523559245
3700,7,127,27,149.70879102970846
3700,8,80,35,143.09810401622647
3700,8,104,27,145.5081468503638
3700,8,128,32,142.48474255641653
3700,9,57,13,142.03763760049264
3700,9,81,33,146.70989013067597
3700,9,105,28,144.89125697958093
3700,9,129,34,135.01756699077808
3700,10,82,34,140.03853567590275
3700,10,106,29,139.45249360021361
3700,10,130,33,135.13637251770442
3700,11,83,32,145.29984993455938
3700,11,107,26,133.40704127336647
3700,11,131,35,141.8925699255057
3700,12,84,20,156.51384693459735
3700,12,108,25,144.6523544475883
3700,13,91,16,132.08487672911008
3700,13,115,21,134.2353082605537
3700,14,60,27,119.85546344283878
3700,15,61,26,131.57674755779829
3700,16,62,28,139.12485777910064
3700,17,63,29,131.33940288629975
3700,18,64,35,157.96275828008575
3700,19,65,34,144.57616926483388
3700,20,66,32,132.6086491373003
3700,21,67,33,138.99425368065585
3700,23,69,31,128.65964753590163
3700,25,71,30,134.562387694752
3710,0,96,35,131.6575547564981
3710,1,49,12,128.47469349154966
3710,1,73,30,155.34426786629587
3710,1,97,32,137.1225418779308
3710,1,121,31,138.39691364825993
3710,2,74,31,165.673007008817
3710,2,98,33,146.18739730546318
3710,2,122,30,146.82498800112765
3710,3,99,34,140.91668396037414
3710,4,76,27,152.34859777663465
3710,4,124,28,152.49744643594727
3710,5,77,29,142.34950757885647
3710,5,125,26,138.8081281150828
3710,6,78,26,148.80219515204683
3710,6,102,30,154.6253175343926
3710,6,126,29,158.91919346682715
3710,7,79,28,147.83556772813742
3710,7,103,31,131.57833011568314
3710,7,127,27,145.78836040739174
3710,8,80,35,144.49139337011212
3710,8,104,27,142.6956326391163
3710,8,128,32,149.7140464145692
3710,9,57,13,131.82470202305404
3710,9,81,33,144.5787013038483
3710,9,105,28,139.6644097860899
3710,9,129,34,137.47192981272266
3710,10,82,34,138.34752351267997
3710,10,106,29,150.20597787941162
3710,10,130,33,145.0414602410513
3710,11,83,32,140.96244166212352
3710,11,107,26,143.59213892627292
3710,11,131,35,143.52946632435808
3710,12,84,20,141.08542752567163
3710,12,108,25,147.8955554074477
3710,13,91,16,133.08475090746887
3710,13,115,21,142.99546887108494
3710,14,60,27,121.8979114966418
3710,15,61,26,121.78011588974967
3710,16,62,28,137.01463255131975
3710,17,63,29,125.72204217503236
3710,18,64,35,159.469799980867
3710,19,65,34,141.91196223489342
3710,20,66,32,140.69932778726422
3710,21,67,33,134.59467811395555
3710,23,69,31,130.52122833924977
3710,25,71,30,126.22359669501338
3720,0,96,35,120.53605440319927
3720,1,49,12,130.47386707207068
3720,1,73,30,151.9052341441624
3720,1,97,32,149.1844384784728
3720,1,121,31,141.19651220440522
3720,2,74,31,165.99982858634434
3720,2,98,33,140.4056793962882
3720,2,122,30,146.26506305631446
3720,3,99,34,140.29516202674498
3720,4,76,27,162.4242432554829
3720,4,124,28,129.24885676887789
3720,5,77,29,142.89957570367054
3720,5,125,26,134.29913138056355
3720,6,78,26,159.38945058435525
3720,6,102,30,149.08013951779913
3720,6,126,29,143.41375930575808
3720,7,79,28,144.0970668089076
3720,7,103,31,140.33723851998988
3720,7,127,27,132.7637280308541
3720,8,80,35,154.50238686129862
3720,8,104,27,137.9256328994423
3720,8,128,32,134.67202310758984
3720,9,57,13,137.11852971996754
3720,9,81,33,146.43967777745584
3720,9,105,28,134.11393230776662
3720,9,129,34,146.65050617427582
3720,10,82,34,131.19075212081762
3720,10,106,29,145.9392350761308
3720,10,130,33,145.86505318374773
3720,11,83,32,149.29048721746474
3720,11,107,26,137.71424174067823
3720,11,131,35,130.07138117488353
3720,12,84,20,148.45652287540557
3720,12,108,25,150.70310564763324
3720,13,91,16,136.7512944776067
3720,13,115,21,132.6141328957936
3720,14,60,27,133.625721723637
3720,15,61,26,134.62946238190673
3720,16,62,28,147.872956990025
3720,17,63,29,128.2005571972228
3720,18,64,35,138.14892531173362
3720,19,65,34,153.9563748123121
3720,20,66,32,142.88641802930624
3720,21,67,33,149.9771537037545
3720,23,69,31,130.64182678265817
3720,25,71,30,138.04184716600528
3730,0,96,35,130.838531204901
3730,1,49,12,135.7313422334847
3730,1,73,30,152.2482428025814
3730,1,97,32,145.4615686223689
3730,1,121,31,138.5445199358114
3730,2,74,31,151.25384739151124
3730,2,98,33,143.58650118511613
3730,2,122,30,142.78013564982675
3730,3,99,34,142.20248370302954
3730,4,76,27,152.70568647388887
3730,4,124,28,135.2331522166347
3730,5,77,29,132.13640945031014
3730,5,125,26,140.5469581754655
3730,6,78,26,142.00622221553505
3730,6,102,30,146.03789856738814
3730,6,126,29,161.432270458829
3730,7,79,28,146.887660141421
3730,7,103,31,130.03811942249422
3730,7,127,27,135.4920061502012
3730,8,80,35,142.19136159586907
3730,8,104,27,141.38772344643343
3730,8,128,32,138.10183180500223
3730,9,57,13,146.12024613947503
3730,9,81,33,138.3738501377438
3730,9,105,28,142.2997381856322
3730,9,129,34,138.40414017102722
3730,10,82,34,137.60623094615076
3730,10,106,29,131.90750723929017
3730,10,130,33,138.1845358327707
3730,11,83,32,142.2878371127765
3730,11,107,26,132.55287973881062
